buildA,buildB,labelA,labelB,seedIndex,seed,winner,durationSeconds,timeout,hpA,hpB
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,25,335480270,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,26,318702651,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,27,301925032,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,28,285147413,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,29,268369794,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,30,2465987620,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,31,2482765239,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,32,2499542858,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,33,2516320477,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,34,2398877144,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,35,2415654763,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,36,2432432382,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,37,2449210001,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,38,2331766668,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,39,2348544287,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,40,2365174811,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,41,2348397192,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,42,2398730049,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,43,2381952430,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,44,2432285287,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,45,2415507668,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,46,2465840525,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,47,2449062906,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,48,2230953859,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,49,2214176240,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,50,2264362002,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,51,2281139621,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,52,2230806764,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,53,2247584383,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,54,2197251526,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,55,2214029145,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,56,2163696288,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,57,2180473907,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,58,2398582954,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,59,2415360573,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,60,2163549193,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,61,2146771574,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,62,2129993955,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,63,2113216336,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,64,2230659669,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,65,2213882050,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,66,2197104431,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,67,2180326812,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,68,2297770145,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,69,2280992526,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,70,4210168448,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,71,4226946067,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,72,4243723686,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,73,4260501305,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,74,4277278924,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,75,4294056543,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,76,15866866,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,77,32644485,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,78,49422104,a,13.25,false,151,0
gunner-common-build,brawler-base,Gunner common Power-Ups,Brawler base,79,66199723,a,13.25,false,151,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,0,3341204982,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,1,3357982601,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,2,3307649744,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,3,3324427363,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,4,3408315458,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,5,3425093077,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,6,3374760220,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,7,3391537839,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,8,3475425934,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,9,3492203553,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,10,3456094267,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,11,3439316648,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,12,3489649505,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,13,3472871886,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,14,3523204743,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,15,3506427124,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,16,3556759981,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,17,3539982362,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,18,3321873315,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,19,3305095696,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,20,1006120608,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,21,1022898227,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,22,1039675846,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,23,1056453465,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,24,1073231084,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,25,1090008703,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,26,1106786322,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,27,1123563941,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,28,1140341560,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,29,1157119179,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,30,1106933417,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,31,1090155798,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,32,1073378179,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,33,1056600560,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,34,1174043893,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,35,1157266274,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,36,1140488655,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,37,1123711036,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,38,1241154369,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,39,1224376750,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,40,1074216822,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,41,1090994441,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,42,1040661584,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,43,1057439203,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,44,1141327298,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,45,1158104917,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,46,1107772060,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,47,1124549679,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,48,1208437774,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,49,1225215393,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,50,1175029631,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,51,1158252012,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,52,1208584869,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,53,1191807250,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,54,1107919155,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,55,1091141536,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,56,1141474393,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,57,1124696774,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,58,1309250583,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,59,1292472964,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,60,3556907076,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,61,3573684695,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,62,3590462314,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,63,3607239933,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,64,3489796600,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,65,3506574219,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,66,3523351838,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,67,3540129457,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,68,3422686124,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,69,3439463743,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,70,3657719885,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,71,3640942266,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,72,3624164647,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,73,3607387028,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,74,3590609409,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,75,3573831790,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,76,3557054171,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,77,3540276552,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,78,3523498933,a,18.1,false,145,0
gunner-common-build,longshot-base,Gunner common Power-Ups,Longshot base,79,3506721314,a,18.1,false,145,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,0,2485882573,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,1,2469104954,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,2,2452327335,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,3,2435549716,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,4,2418772097,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,5,2401994478,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,6,2385216859,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,7,2368439240,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,8,2351661621,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,9,2334884002,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,10,3079603902,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,11,3096381521,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,12,3046048664,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,13,3062826283,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,14,3146714378,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,15,3163491997,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,16,3113159140,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,17,3129936759,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,18,2945382950,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,19,2962160569,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,20,2978791093,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,21,2962013474,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,22,2945235855,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,23,2928458236,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,24,2911680617,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,25,2894902998,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,26,2878125379,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,27,2861347760,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,28,3113012045,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,29,3096234426,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,30,2877978284,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,31,2894755903,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,32,2911533522,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,33,2928311141,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,34,2810867808,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,35,2827645427,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,36,2844423046,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,37,2861200665,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,38,3012199236,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,39,3028976855,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,40,2777165475,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,41,2760387856,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,42,2810720713,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,43,2793943094,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,44,2844275951,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,45,2827498332,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,46,2877831189,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,47,2861053570,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,48,2911386427,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,49,2894608808,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,50,1065701242,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,51,1082478861,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,52,1032146004,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,53,1048923623,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,54,998590766,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,55,1015368385,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,56,965035528,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,57,981813147,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,58,931480290,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,59,948257909,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,60,964888433,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,61,948110814,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,62,931333195,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,63,914555576,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,64,1031998909,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,65,1015221290,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,66,998443671,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,67,981666052,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,68,830667481,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,69,813889862,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,70,864075624,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,71,880853243,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,72,897630862,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,73,914408481,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,74,931186100,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,75,947963719,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,76,964741338,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,77,981518957,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,78,729854672,b,18.9,false,0,0
gunner-common-build,gunner-base,Gunner common Power-Ups,Gunner base,79,746632291,b,18.9,false,0,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,0,4176973246,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,1,4193750865,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,2,4143418008,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,3,4160195627,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,4,4244083722,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,5,4260861341,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,6,4210528484,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,7,4227306103,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,8,4042752294,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,9,4059529913,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,10,3786847667,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,11,3770070048,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,12,3820402905,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,13,3803625286,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,14,3853958143,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,15,3837180524,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,16,3887513381,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,17,3870735762,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,18,3921068619,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,19,3904291000,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,20,1873757816,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,21,1890535435,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,22,1907313054,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,23,1924090673,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,24,1940868292,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,25,1957645911,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,26,1974423530,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,27,1991201149,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,28,1739536864,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,29,1756314483,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,30,1974570625,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,31,1957793006,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,32,1941015387,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,33,1924237768,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,34,2041681101,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,35,2024903482,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,36,2008125863,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,37,1991348244,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,38,1840349673,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,39,1823572054,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,40,1941854030,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,41,1958631649,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,42,1908298792,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,43,1925076411,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,44,2008964506,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,45,2025742125,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,46,1975409268,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,47,1992186887,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,48,1807633078,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,49,1824410697,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,50,2042666839,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,51,2025889220,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,52,2076222077,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,53,2059444458,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,54,1975556363,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,55,1958778744,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,56,2009111601,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,57,1992333982,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,58,1908445887,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,59,1891668268,a,15.85,false,200,0
gunner-common-build,mage-base,Gunner common Power-Ups,Mage base,60,3887660476,a,15.85,false,200,0
