suite,targetBuild,opponentBuild,targetLabel,opponentLabel,orientation,seedIndex,seed,targetWon,winner,durationSeconds,timeout,hpA,hpB,powerUpTriggers,tier,winPoints
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,2,2536845772,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,2,3625003753,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,3,2553623391,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,3,3608226134,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,4,2503290534,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,4,3658558991,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,5,2520068153,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,5,3641781372,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,6,2469735296,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,6,3692114229,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,7,2486512915,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,7,3675336610,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,8,2704621962,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,8,3725669467,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,9,2721399581,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,9,3708891848,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,10,1992629999,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,10,1778307584,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,11,1975852380,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,11,1795085203,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,12,2026185237,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,12,1811862822,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,13,2009407618,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,13,1828640441,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,14,1925519523,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,14,1845418060,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,15,1908741904,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,15,1862195679,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,16,1959074761,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,16,1878973298,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,17,1942297142,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,17,1895750917,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,18,2126850951,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,18,1912528536,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,19,2110073332,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,19,1929306155,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,20,79540148,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,20,4228281243,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,21,96317767,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,21,4211503624,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,22,113095386,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,22,4261836481,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,23,129873005,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,23,4245058862,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,24,12429672,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,24,424423,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,25,29207291,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,25,4278614100,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,26,45984910,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,26,33979661,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,27,62762529,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,27,17202042,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,28,4240286492,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,28,4094060291,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,29,4257064111,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,29,4077282672,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,30,180352957,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,30,4127468434,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,31,163575338,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,31,4144246053,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,32,146797719,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,32,4093913196,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,33,130020100,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,33,4110690815,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,34,113242481,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,34,4060357958,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,35,96464862,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,35,4077135577,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,36,79687243,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,36,4026802720,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,37,62909624,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,37,4043580339,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,38,46132005,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,38,4261689386,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-a,39,29354386,true,a,13,false,91,0,2,,
powerup-combos,gunner-base,brawler-base,3 Common,Brawler base,target-b,39,4278467005,false,a,14.7,false,4,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,0,1116109343,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,0,2242597070,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,1,1099331724,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,1,2259374689,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,2,1149664581,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,2,2209041832,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,3,1132886962,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,3,2225819451,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,4,1048998867,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,4,2309707546,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,5,1032221248,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,5,2326485165,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,6,1082554105,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,6,2276152308,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,7,1065776486,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,7,2292929927,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,8,1250330295,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,8,2108376118,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,9,1233552676,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,9,2125153737,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,10,3803189236,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,10,1353880963,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,11,3819966855,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,11,1337103344,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,12,3836744474,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,12,1387436201,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,13,3853522093,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,13,1370658582,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,14,3736078760,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,14,1420991439,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,15,3752856379,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,15,1404213820,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,16,3769633998,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,16,1454546677,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,17,3786411617,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,17,1437769058,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,18,3668968284,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,18,1488101915,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,19,3685745903,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,19,1471324296,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,20,1421311791,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,20,3735758408,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,21,1404534172,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,21,3752536027,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,22,1454867029,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,22,3769313646,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,23,1438089410,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,23,3786091265,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,24,1354201315,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,24,3802868884,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,25,1337423696,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,25,3819646503,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,26,1387756553,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,26,3836424122,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,27,1370978934,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,27,3853201741,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,28,1555532743,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,28,3601537456,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,29,1538755124,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,29,3618315075,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,30,3467931046,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,30,3836571217,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,31,3484708665,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,31,3819793598,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,32,3434375808,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,32,3803015979,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,33,3451153427,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,33,3786238360,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,34,3535041522,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,34,3903681693,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,35,3551819141,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,35,3886904074,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,36,3501486284,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,36,3870126455,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,37,3518263903,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,37,3853348836,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,38,3602151998,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,38,3702350265,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-a,39,3618929617,true,a,17.7,false,200,0,3,,
powerup-combos,gunner-base,longshot-base,3 Common,Longshot base,target-b,39,3685572646,true,b,15.3,false,0,427,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,0,2250134530,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,0,1123646803,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,1,2266912149,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,1,1106869184,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,2,2216579292,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,2,1157202041,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,3,2233356911,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,3,1140424422,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,4,2183024054,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,4,1190757279,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,5,2199801673,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,5,1173979660,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,6,2149468816,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,6,1224312517,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,7,2166246435,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,7,1207534898,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,8,2384355482,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,8,1257867755,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,9,2401133101,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,9,1241090136,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,10,1505809087,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,10,3418233552,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,11,1489031468,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,11,3435011171,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,12,1539364325,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,12,3451788790,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,13,1522586706,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,13,3468566409,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,14,1438698611,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,14,3485344028,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,15,1421920992,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,15,3502121647,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,16,1472253849,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,16,3518899266,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,17,1455476230,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,17,3535676885,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,18,1640030039,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,18,3552454504,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,19,1623252420,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,19,3569232123,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,20,3887686532,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,20,3720671979,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,21,3904464151,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,21,3703894360,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,22,3921241770,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,22,3754227217,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,23,3938019389,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,23,3737449598,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,24,3820576056,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,24,3787782455,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,25,3837353675,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,25,3771004836,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,26,3854131294,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,26,3821337693,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,27,3870908913,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,27,3804560074,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,28,3753465580,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,28,3586451027,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,29,3770243199,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,29,3569673408,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,30,3988499341,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,30,3619859170,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,31,3971721722,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,31,3636636789,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,32,3954944103,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,32,3586303932,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,33,3938166484,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,33,3603081551,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,34,3921388865,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,34,3552748694,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,35,3904611246,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,35,3569526313,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,36,3887833627,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,36,3519193456,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,37,3871056008,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,37,3535971075,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,38,3854278389,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,38,3754080122,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-a,39,3837500770,false,b,20,false,32,108,3,,
powerup-combos,gunner-base,gunner-base,3 Common,Gunner base,target-b,39,3770857741,true,b,20,false,205,259,3,,
powerup-combos,gunner-base,mage-base,3 Common,Mage base,target-a,0,2220936863,false,b,16,false,0,145,2,,
powerup-combos,gunner-base,mage-base,3 Common,Mage base,target-b,0,3347424590,false,a,14.55,false,21,0,2,,
powerup-combos,gunner-base,mage-base,3 Common,Mage base,target-a,1,2204159244,false,b,16,false,0,145,2,,
powerup-combos,gunner-base,mage-base,3 Common,Mage base,target-b,1,3364202209,false,a,14.55,false,21,0,2,,
