targetBuild,opponentBuild,targetLabel,opponentLabel,orientation,seedIndex,seed,targetWon,winner,durationSeconds,timeout,hpA,hpB
brawler-base,longshot-base,Brawler base,Longshot base,target-b,60,4206590894,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,61,739541486,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,61,4223368513,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,62,722763867,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,62,4173035656,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,63,705986248,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,63,4189813275,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,64,823429581,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,64,4273701370,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,65,806651962,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,65,4290478989,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,66,789874343,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,66,4240146132,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,67,773096724,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,67,4256923751,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,68,622098153,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,68,4072369942,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,69,605320534,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,69,4089147561,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,70,655506296,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,70,12436407,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,71,672283915,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,71,4290626084,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,72,689061534,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,72,45991645,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,73,705839153,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,73,29214026,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,74,722616772,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,74,4240293227,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,75,739394391,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,75,4223515608,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,76,756172010,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,76,4273848465,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,77,772949629,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,77,4257070846,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,78,521285344,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,78,4173182751,false,a,13.85,false,243,0
brawler-base,longshot-base,Brawler base,Longshot base,target-a,79,538062963,true,a,14.25,false,40,0
brawler-base,longshot-base,Brawler base,Longshot base,target-b,79,4156405132,false,a,13.85,false,243,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,0,926094724,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,0,3076422361,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,1,942872343,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,1,3059644742,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,2,959649962,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,2,3042867123,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,3,976427581,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,3,3026089504,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,4,858984248,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,4,3143532837,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,5,875761867,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,5,3126755218,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,6,892539486,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,6,3109977599,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,7,909317105,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,7,3093199980,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,8,791873772,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,8,3210643313,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,9,808651391,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,9,3193865694,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,10,2674750053,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,10,2360947906,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,11,2657972434,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,11,2377725525,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,12,2641194815,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,12,2327392668,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,13,2624417196,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,13,2344170287,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,14,2607639577,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,14,2293837430,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,15,2590861958,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,15,2310615049,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,16,2574084339,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,16,2260282192,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,17,2557306720,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,17,2277059811,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,18,2808971005,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,18,2495168858,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,19,2792193386,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,19,2511946477,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,20,2775562862,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,20,112599865,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,21,2792340481,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,21,95822246,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,22,2742007624,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,22,79044627,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,23,2758785243,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,23,62267008,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,24,2842673338,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,24,179710341,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,25,2859450957,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,25,162932722,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,26,2809118100,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,26,146155103,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,27,2825895719,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,27,129377484,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,28,2641341910,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,28,246820817,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,29,2658119529,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,29,230043198,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,30,2876375671,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,30,11787056,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,31,2859598052,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,31,28564675,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,32,2909930909,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,32,45342294,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,33,2893153290,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,33,62119913,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,34,2809265195,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,34,78897532,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,35,2792487576,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,35,95675151,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,36,2842820433,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,36,112452770,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,37,2826042814,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,37,129230389,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,38,2742154719,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,38,146008008,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,39,2725377100,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,39,162785627,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,40,2707466648,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,40,180696079,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,41,2724244267,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,41,163918460,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,42,2741021886,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,42,214251317,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,43,2757799505,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,43,197473698,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,44,2774577124,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,44,113585603,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,45,2791354743,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,45,96807984,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,46,2808132362,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,46,147140841,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,47,2824909981,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,47,130363222,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,48,2573245696,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,48,314917031,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,49,2590023315,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,49,298139412,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,50,660847393,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,50,79883270,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,51,644069774,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,51,96660889,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,52,627292155,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,52,46328032,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,53,610514536,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,53,63105651,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,54,727957869,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,54,146993746,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,55,711180250,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,55,163771365,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,56,694402631,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,56,113438508,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,57,677625012,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,57,130216127,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,58,526626441,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,58,214104222,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,59,509848822,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,59,230881841,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,60,761660202,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,60,2663386333,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,61,778437821,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,61,2646608714,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,62,728104964,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,62,2629831095,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,63,744882583,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,63,2613053476,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,64,694549726,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,64,2596275857,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,65,711327345,false,b,13.15,false,0,27
brawler-base,gunner-base,Brawler base,Gunner base,target-b,65,2579498238,false,a,13.25,false,151,0
brawler-base,gunner-base,Brawler base,Gunner base,target-a,66,660994488,false,b,13.15,false,0,27
